baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id
15.2408009206119	6.300195584168	0.961192737589553	6.55456011867861	5.58061298603667e-11	8.45868579604609e-10	ENSG00000117594
852.495463364474	6.27622316864214	0.381522005071883	16.4504880064772	8.31952069170494e-61	2.69816582179231e-58	ENSG00000146859
5.64637399720882	6.27475846345988	0.870144912032382	7.21116491827096	5.54752167102074e-13	1.07234591090157e-11	ENSG00000278910
14.0103668602888	6.21389960847004	0.942149912608254	6.595446781147	4.23977106511115e-11	6.51820936059827e-10	ENSG00000230647
5.29354511912436	6.19926969577209	0.84251801922884	7.35802624310196	1.8664935814042e-13	3.83663952266102e-12	ENSG00000264067
252.602935745306	6.18067886968301	0.731858314396067	8.44518501478437	3.03564288445708e-17	9.00206900075866e-16	ENSG00000204252
33180.5803369306	6.14474796110343	0.423105691986916	14.5229621758278	8.66819558415762e-48	1.56733249712839e-45	ENSG00000026751
244.698951673215	6.12584530012684	0.437991486980106	13.9862200116348	1.89204208974607e-44	2.8635706650142e-42	ENSG00000180616
36.7077633209176	6.06109982852191	0.501084044121242	12.0959745169123	1.10918176070919e-33	1.04436874353964e-31	ENSG00000272567
12.6899724186807	6.0414072232449	0.780465815650138	7.74077109093154	9.88156679270894e-15	2.31536895308061e-13	ENSG00000156219
3077.19186407897	6.034176739778	0.478709232582966	12.6050978946436	1.97926697797663e-36	2.13970279862532e-34	ENSG00000179583
20.7510262741212	6.01741687344028	0.804493720216707	7.47975617736254	7.4460629110556e-14	1.58973832182537e-12	ENSG00000197992
114021.25458064	6.0161494884216	0.320403924338419	18.7767659239628	1.16992525741068e-78	7.46997276856719e-76	ENSG00000140105
1464.47500582471	5.98102184496194	0.547954402406149	10.9151816623763	9.75341120461421e-28	6.16971200410767e-26	ENSG00000123610
1736.82692074064	5.96001719530616	0.296878750861913	20.0755937499829	1.20632539863209e-89	1.17369716880242e-86	ENSG00000172183
480.085855003246	5.89519518444794	0.438838530672714	13.4336316717927	3.84102612920932e-41	5.06321586270999e-39	ENSG00000108387
11056.0820758708	5.87712646726316	0.324945273282181	18.0865116390214	4.07051044448024e-73	2.24780187571946e-70	ENSG00000121858
12250.2959282453	5.87323022655766	0.387159477398736	15.1700541234816	5.583076291125e-52	1.18826473729444e-49	ENSG00000188820
316.366004376309	5.86140294541272	0.690090807020661	8.49366907337635	2.00213862264818e-17	6.06039945747372e-16	ENSG00000088881
643.023883999948	5.84667829532044	1.13732112182006	5.14074537362319	2.7365069359609e-07	2.53455619744121e-06	ENSG00000196735
99.8004561811021	5.80423467698134	0.473234446790004	12.2650299790137	1.3956062954276e-34	1.37753757624042e-32	ENSG00000182508
258.219820067074	5.78346789424593	0.460198775217245	12.567325698587	3.19344335400406e-36	3.41614840884874e-34	ENSG00000079385
1589.20645927433	5.75590867412625	1.00656101122651	5.71839025148865	1.07537937940658e-08	1.20925434672731e-07	ENSG00000179344
3.84650597107461	5.75167531768813	0.909835913329028	6.3216622177983	2.58764536252372e-10	3.62128561966333e-09	ENSG00000203364
33230.2158174405	5.71832623746855	0.287518864792795	19.888525372377	5.1157336240359e-88	4.3551945585959e-85	ENSG00000168394
18.6583601202792	5.71591616435776	0.7810403014441	7.31833703560411	2.51062663791071e-13	5.06388188211171e-12	ENSG00000183347
2878.1056541585	5.7141044130133	0.265978406496508	21.4833395247382	2.22891910315814e-102	2.53007083976261e-99	ENSG00000240065
170.511576677561	5.7057000888363	0.290161593154227	19.6638708342203	4.39851014690949e-86	3.4565522816021e-83	ENSG00000164136
3.7501456524795	5.69966793496033	0.907336780945478	6.28175563325127	3.3477076798982e-10	4.60918890267386e-09	ENSG00000237568
1356.51244059082	5.69048485427814	0.307519223269952	18.50448500022	1.8998607893948e-76	1.14170457790925e-73	ENSG00000019991
4.76436147638194	5.68185399598308	1.04597780201728	5.43209806654119	5.56952986345685e-08	5.70981606473408e-07	ENSG00000253535
9.69678474877963	5.66780579614886	0.896236703139364	6.3240054511219	2.54868727522905e-10	3.57165832698764e-09	ENSG00000173626
132.824323753462	5.66702484690824	0.39110218740192	14.4898827709303	1.40382202026018e-47	2.4515291895689e-45	ENSG00000171509
3.63853821330425	5.66556147878601	0.834709235611366	6.78746710480134	1.1411926771367e-11	1.89567876254123e-10	ENSG00000263082
154.648067156545	5.64470088064693	0.635187842096122	8.88666392294191	6.29711200699586e-19	2.11964732334332e-17	ENSG00000168334
25423.3928260435	5.63502217244483	0.281574542062986	20.0125413723813	4.28249257397724e-89	3.97726764870468e-86	ENSG00000125347
9.85908442261236	5.62186743478695	0.844051604863871	6.66057312419144	2.72761813686927e-11	4.29800023294724e-10	ENSG00000203797
81.7683395404539	5.613727582397	0.404147954268231	13.8902783574928	7.25528128325114e-44	1.06647415236969e-41	ENSG00000261618
3395.04044622	5.60909477306433	0.41916536269783	13.3815798542206	7.74827337199943e-41	1.0083612836732e-38	ENSG00000000971
234.138804014465	5.59872327833785	0.617305403492925	9.06961650855211	1.19436635464654e-19	4.25144483591255e-18	ENSG00000120337
166.667912855285	5.52627148804819	0.518751229562795	10.6530282206863	1.68783445783335e-26	9.76935797236574e-25	ENSG00000110848
2048.83018138596	5.50265096057714	0.354699462161824	15.5135587943651	2.80870430890095e-54	6.83183886184098e-52	ENSG00000136244
18594.4995571067	5.49532921362686	0.751516016016245	7.31232481611952	2.62559473217586e-13	5.28013302832847e-12	ENSG00000204287
5.25630646963957	5.46940073003048	1.15950760716384	4.71700288660344	2.39344296091312e-06	1.90283371896408e-05	ENSG00000255801
70.5204241935523	5.46183330250934	0.393276565533703	13.8880212582646	7.48753554886158e-44	1.09275233095957e-41	ENSG00000124256
120.697735381069	5.45369768707123	0.473134495795717	11.5267386663473	9.6739352168375e-31	7.60222478270861e-29	ENSG00000244731
4.06528557368361	5.43507690384138	0.848761630178096	6.4035374722358	1.51817571997348e-10	2.19683897383131e-09	ENSG00000273388
2427.37894675401	5.42429577273446	0.35742791275273	15.1759154201452	5.10603693882404e-52	1.09817417614792e-49	ENSG00000122877
5555.88576386217	5.40837335047942	0.56240512149624	9.61650800065763	6.81039951137163e-22	2.7830016563269e-20	ENSG00000231389
165.033317942131	5.39017847128165	0.37240177832799	14.4740943383312	1.76636981119065e-47	3.05851423578367e-45	ENSG00000243649
880.560505193371	5.3766564806532	0.252292701135956	21.3111852084687	8.94034016596073e-101	9.61415948794261e-98	ENSG00000235750
97.1909445893847	5.32000508074614	0.333748577329653	15.9401580774123	3.33509094357347e-57	8.73622796911449e-55	ENSG00000272941
7605.38325716798	5.31373324325712	0.157512225901906	33.7353701455935	1.75220285724077e-249	3.58010087791434e-245	ENSG00000145365
3.62682323075907	5.29602187442071	1.05194208360798	5.03451849388538	4.79051429562781e-07	4.28545481997668e-06	ENSG00000275718
2.78731593101114	5.27619507239825	1.19030508882574	4.43264094384687	9.30858124594691e-06	6.75161278016284e-05	ENSG00000231274
2.79496181917802	5.27332742247963	0.98560008498487	5.35037232932115	8.77734570722576e-08	8.69201452914935e-07	ENSG00000258435
15850.7219007188	5.2726469774291	0.350064741507823	15.0619195601316	2.88293211307555e-51	5.89040689343597e-49	ENSG00000149131
16100.4561780301	5.2660592052341	0.313202882004286	16.8135719937661	1.94113892938173e-63	7.34469455650511e-61	ENSG00000086300
17776.6273420616	5.25712893919582	0.179334624582427	29.3146343124581	6.75073659140587e-189	4.59770166785349e-185	ENSG00000131979
232.199690800192	5.25090573066617	0.440288668746253	11.9260523910788	8.65829034229524e-33	7.62846929832269e-31	ENSG00000172575
8.89661262248467	5.25053759743741	0.832494603930238	6.30699294944306	2.84508785642306e-10	3.94910564418723e-09	ENSG00000228113
5002.81013747638	5.23261993640012	0.449437968944267	11.6425854021448	2.50310902622106e-31	2.00562837740191e-29	ENSG00000004468
30.1266795338642	5.20344727171421	0.538375911828072	9.6650818831135	4.24280484639689e-22	1.7655598497267e-20	ENSG00000204616
2.58779883001586	5.18969436444929	1.12112787700743	4.62899413249972	3.67446178507738e-06	2.84812606952583e-05	ENSG00000261241
2737.47816140061	5.1745899839042	0.197481071074745	26.2029669767471	2.45836047279458e-151	1.00458442360278e-147	ENSG00000168062
2.5625654750766	5.16990511787834	1.14955148559096	4.4973236803053	6.88141861251109e-06	5.09609079705787e-05	ENSG00000222017
117.688399057574	5.16009869416189	1.14572262140761	4.50379402286942	6.67509066964479e-06	4.95586673554442e-05	ENSG00000237541
11.0571563280187	5.16001453851724	0.843842596978876	6.11490170914708	9.66164952655445e-10	1.25178708387166e-08	ENSG00000102195
3.326475408168	5.15466712557385	1.08032118467782	4.77142094284776	1.82930781081576e-06	1.48554917291683e-05	ENSG00000164458
8642.14272434116	5.15296075266678	0.330764307136943	15.5789504534821	1.01202748787488e-54	2.52167629661702e-52	ENSG00000134321
27.9830974621493	5.13941359329326	0.53204461109323	9.65974184520531	4.46988922672142e-22	1.85251068317185e-20	ENSG00000186417
2.57553472535905	5.1283653112187	0.989416634028045	5.18322123849935	2.18086086743156e-07	2.05437294805724e-06	ENSG00000269993
118.493222772641	5.08733671831652	0.33764784967399	15.0669898334271	2.67003958892987e-51	5.51053019000153e-49	ENSG00000233834
5.38887044268469	5.08515919027046	0.978150215617873	5.19875077373294	2.00632315108774e-07	1.89695486455459e-06	ENSG00000276409
10.0269748675692	5.07744579322651	0.680072588848199	7.46603506226577	8.26473330830666e-14	1.75901073911793e-12	ENSG00000100346
118.70905057517	5.07048916106026	0.317255476978591	15.9823534312141	1.69619220577392e-57	4.50085703225619e-55	ENSG00000198520
4.01504127717239	5.03750367510848	1.02382605364389	4.92027298697816	8.64235873527451e-07	7.41623996972401e-06	ENSG00000163959
2422.37060587557	5.01474922052597	0.581340934314138	8.6261760088206	6.3437368539475e-18	1.98796367177692e-16	ENSG00000008517
16.7827959421551	5.01197689153851	0.7352397971416	6.81679216906325	9.30957893723829e-12	1.56168568838795e-10	ENSG00000144460
1149.72292724063	4.98855646135537	0.795809046406485	6.26853449817069	3.64461883890388e-10	5.0078582458967e-09	ENSG00000198502
368.308781175896	4.98376708256018	0.562147928309488	8.86557938147624	7.6107270038399e-19	2.55340515833263e-17	ENSG00000166523
24.0434347438956	4.98205499990343	0.723939296703648	6.88186844199298	5.90725569662215e-12	1.0134093064096e-10	ENSG00000226091
3.76152579073478	4.98085645517724	0.906330703268531	5.49562807175638	3.89322273153748e-08	4.06263160627037e-07	ENSG00000198963
6377.8982604788	4.97750597809041	0.223721041111735	22.2487163181242	1.16067355869087e-109	1.97624017926433e-106	ENSG00000089041
62.2507813885759	4.97186372721157	0.362434090451947	13.717980339575	7.92421116494944e-43	1.1243575175156e-40	ENSG00000224875
4384.47203115589	4.9686827251685	0.292109787978475	17.0096413391483	6.96629283970666e-65	2.73721721732474e-62	ENSG00000162772
2257.84056657757	4.96864728136101	0.541192163803477	9.18092983172844	4.27384852960707e-20	1.55103504719239e-18	ENSG00000223865
4944.11179615179	4.96046463404311	0.472391375839666	10.5007518929108	8.56947967822358e-26	4.75792415177892e-24	ENSG00000108688
4.88123125460562	4.95737630727569	0.825838965433385	6.00283652718439	1.93899818021057e-09	2.42309546287843e-08	ENSG00000224666
4.80745677066724	4.94589751953848	0.806151265723131	6.13519785905431	8.50532698409129e-10	1.11255339909701e-08	ENSG00000244158
21.278873223993	4.90680369744728	0.534837590452491	9.17438075602717	4.54177292136634e-20	1.64243370494437e-18	ENSG00000197721
1697.69778937484	4.90574693720934	0.276090033443574	17.7686491468804	1.23632178127073e-70	6.0144111035532e-68	ENSG00000134470
21370.3274505129	4.88965652839871	0.321286910478217	15.2189721054018	2.64656577123935e-52	5.81447654171639e-50	ENSG00000119922
3.55662279063391	4.88330899341965	1.01694527193407	4.80193883406561	1.57136696503713e-06	1.2852750131961e-05	ENSG00000117215
879.219375400137	4.87492013196236	0.225323429963514	21.6352118053224	8.37638251373408e-104	1.06966404700384e-100	ENSG00000111181
212.15896281725	4.87320951351401	0.472299002637162	10.3180601405119	5.83909407732002e-25	3.08280026325071e-23	ENSG00000089692
61.9218968502852	4.86967886742663	0.577930753088744	8.42605942217244	3.57500682417192e-17	1.05861651349972e-15	ENSG00000154099
519.446186070725	4.86782253762581	0.315857245371746	15.4114639095794	1.37071177176348e-53	3.25655615356644e-51	ENSG00000185291
125.043995941837	4.8662836547917	0.457811566543418	10.6294467209146	2.17398348787708e-26	1.24422494745951e-24	ENSG00000257743
77.1496147766327	4.8637238556637	0.439103930890227	11.0764753251084	1.63170250678624e-28	1.08950802675348e-26	ENSG00000226979
2.7648443439675	4.84211141627813	1.04327939404815	4.6412413049679	3.46322405534927e-06	2.69769706057553e-05	ENSG00000237989
8.82912998624975	4.82794141671698	0.717964634807563	6.72448360637014	1.7621625703957e-11	2.85523438844766e-10	ENSG00000092054
27.0916386560038	4.81567731736484	0.574458814485897	8.38298098302235	5.16038158951241e-17	1.50409296201024e-15	ENSG00000230107
2.00512775319472	4.81192709513522	1.02811209621238	4.68035257328712	2.86381986630265e-06	2.2592111007064e-05	ENSG00000259444
7.35497211383864	4.81061200863454	0.981494856189714	4.90131148247678	9.51989757882568e-07	8.10798446563428e-06	ENSG00000186479
3.36245136766552	4.80909038715015	0.977603067637357	4.91926687461469	8.68689620939127e-07	7.44820240664215e-06	ENSG00000132832
204.265538728421	4.79773912087974	0.417909138570008	11.4803402895102	1.65627362275458e-30	1.27701821358949e-28	ENSG00000151364
2.61621917707163	4.79156516289139	1.05297294313125	4.55051119228439	5.35157402869249e-06	4.04226841235656e-05	ENSG00000255269
4.20188351889526	4.78780367493933	0.97511433800324	4.9099920782043	9.10800722642982e-07	7.78639345817632e-06	ENSG00000148735
1711.17324097914	4.78004318363562	0.480509506954808	9.94786391205613	2.57654161243145e-23	1.19917763610933e-21	ENSG00000126016
22.2438743757646	4.77737642007576	0.456820091442565	10.4578947151592	1.34817865601407e-25	7.34559634658117e-24	ENSG00000121270
2.53479896498188	4.73437510405284	0.939119767159258	5.04129001391787	4.62404068054263e-07	4.14378943793188e-06	ENSG00000224563
35.2489229307417	4.68655045668641	0.6064083934387	7.72837333288027	1.08929495511716e-14	2.54359708833758e-13	ENSG00000117090
8.58473106051931	4.68382893043092	0.712401023934702	6.57470830763466	4.87486388522307e-11	7.42753310237717e-10	ENSG00000249173
3223.71084446665	4.6834329947251	0.413985870500887	11.3130261886923	1.13119472790924e-29	8.40457115659692e-28	ENSG00000204642
26.8153427796268	4.67940223321524	0.56892390388462	8.22500549065388	1.95181915650155e-16	5.43283520379885e-15	ENSG00000188389
99.8133189002808	4.66150875767201	0.324380791452743	14.370483334711	7.92760484034958e-47	1.34980685081686e-44	ENSG00000251230
436.41042582591	4.65859268870783	0.385522662151659	12.0838361685602	1.28577903841382e-33	1.20509345471886e-31	ENSG00000155011
8.4317142643275	4.65384604370625	0.744860135397077	6.24794618821335	4.15884896302541e-10	5.68005361046358e-09	ENSG00000156414
904.94183235976	4.65245848510943	0.598667152002327	7.77136087982884	7.76473291807957e-15	1.83621554377548e-13	ENSG00000153898
9.88639118630195	4.6439937434271	0.65005855971308	7.14396214623624	9.06783824870505e-13	1.71074857892467e-11	ENSG00000090534
12.5908381420816	4.63780851490465	0.823518070259844	5.63170218407143	1.7843962405155e-08	1.94446847926467e-07	ENSG00000006210
23087.9538083919	4.60618893544664	0.27656171839956	16.6551935029268	2.77445401805886e-62	9.60807533847095e-60	ENSG00000119917
18.5547546702338	4.60511865279412	0.449015090315722	10.2560442891932	1.11167792893697e-24	5.7358089505152e-23	ENSG00000147647
151.257793511742	4.59908061312942	0.468041271119277	9.82622878989099	8.68088101586924e-23	3.83912902416105e-21	ENSG00000035720
1.76964541067676	4.59855113743376	1.00838589708951	4.56030885666537	5.10784380104829e-06	3.87392221763247e-05	ENSG00000223914
1156.62374918817	4.59739451724093	0.379843344337977	12.1033962705169	1.01330415314948e-33	9.5851066931251e-32	ENSG00000078401
4355.55616613033	4.58916513022982	0.726983957036913	6.31260853256601	2.74370912560635e-10	3.8213677474021e-09	ENSG00000196126
1.66157681962303	4.549482419757	1.34002372261548	3.39507602960733	0.00068609544989024	0.00334166918525801	ENSG00000187054
35.022603321046	4.53896860424639	0.596767785181094	7.605920957796	2.8288214782139e-14	6.28927969998546e-13	ENSG00000169495
8.96582667429286	4.53541832987419	0.622270319084408	7.28850178254924	3.13420748045985e-13	6.22938980941203e-12	ENSG00000168658
16.9216002118972	4.52600758873492	0.774643807583937	5.84269511280448	5.13629722924271e-09	6.09789802370058e-08	ENSG00000120436
160.091086811143	4.51031305010865	0.336652993607426	13.3975135696199	6.25228945352207e-41	8.18889603297198e-39	ENSG00000159871
8.68623441038967	4.50854891271889	0.624115718699167	7.22389899443003	5.05177857981463e-13	9.81159124931299e-12	ENSG00000268601
32.6876431372114	4.47537672302843	0.601440333558704	7.44109843207183	9.98515071696637e-14	2.10109783160718e-12	ENSG00000163121
3.5362679426482	4.47250935167953	0.901956871669785	4.958673182898	7.09762509663299e-07	6.18944413036301e-06	ENSG00000250929
11328.9063337146	4.4602982995318	0.271934265985449	16.4021193995849	1.84681056034662e-60	5.89594271390658e-58	ENSG00000101916
2.14485862043569	4.46026643183906	1.34043435208065	3.32747845869194	0.0008763576429231	0.00413622992843723	ENSG00000267712
174.316100792219	4.45231756729257	0.554657894099813	8.0271418015577	9.97697435622284e-16	2.59021016577313e-14	ENSG00000206337
5.28752473378483	4.44897294868372	0.807806834654939	5.50747128870744	3.64024757702485e-08	3.8201098353247e-07	ENSG00000133328
162.497061162741	4.44850751554749	0.369560291516437	12.0372984264453	2.2624396351052e-33	2.0636681528781e-31	ENSG00000136514
38.1989285757603	4.43001459681946	0.601507455892809	7.36485400707803	1.77340839534579e-13	3.66002831653588e-12	ENSG00000258666
7507.18427981192	4.4261207085659	0.277930312232457	15.9252895915288	4.23050520855428e-57	1.09414787874913e-54	ENSG00000102524
23.127350075794	4.42467989567906	1.38738618879988	3.1892200826264	0.00142657223430395	0.00632683392474457	ENSG00000232629
136.063334792127	4.41992930393967	0.370601798995481	11.9263568496427	8.62669155769005e-33	7.62846929832269e-31	ENSG00000152207
182.291129978595	4.41353764564407	0.511531437989063	8.62808679559287	6.23867298340379e-18	1.96105486764471e-16	ENSG00000108702
8.29732208021781	4.40462437907774	0.668340349769429	6.59039122895587	4.38669080842197e-11	6.72889388871454e-10	ENSG00000255221
10819.9655211943	4.39395903650088	0.282703767366348	15.5426263945286	1.78514950451199e-54	4.39447887664929e-52	ENSG00000275302
264.991269094101	4.38245504419318	0.505179561476529	8.67504423849656	4.13389746898839e-18	1.31974676697454e-16	ENSG00000173762
10276.5353743021	4.37817460161007	0.268940353070695	16.2793517284451	1.3832652899082e-59	4.09606904397164e-57	ENSG00000177409
195215.163498108	4.36395241905344	1.29197324953022	3.37774208609987	0.000730835919350461	0.00353174540930263	ENSG00000169245
37726.771083028	4.36218425488663	0.235605028323415	18.5148181510739	1.56825344956557e-76	9.70986499440116e-74	ENSG00000185215
2.49806234373573	4.34300078177354	0.878602727258495	4.94307682759534	7.68991615667334e-07	6.65482282563108e-06	ENSG00000243012
1.88885240104048	4.34157487523592	0.979264600457421	4.43350538067846	9.27131925084154e-06	6.72936394078843e-05	ENSG00000261120
20696.5162683059	4.315973251998	0.235527068382581	18.3247440798919	5.25279018329e-75	2.98125025069392e-72	ENSG00000188906
16.3516988079962	4.30971553510285	0.433170181247716	9.94924332669673	2.54107920354879e-23	1.19081032768139e-21	ENSG00000272463
799.954121311695	4.29227912980406	0.372406617258551	11.525786414327	9.78149662096175e-31	7.65730034327549e-29	ENSG00000168899
4.06368462625717	4.28971532960208	0.986925386663161	4.34654472118283	1.38298864249999e-05	9.72375221732957e-05	ENSG00000248596
1.39112033346673	4.28876413635535	1.25438744718725	3.41901072589027	0.000628492489756618	0.00309226761825693	ENSG00000140519
1180.91524800804	4.27894035798673	0.41334799150062	10.3519079467459	4.10227905510025e-25	2.18845341132659e-23	ENSG00000023445
1.81703188468036	4.27819212414768	1.1470438888411	3.72975451573184	0.000191666414833595	0.00107173732563766	ENSG00000006116
4.79838295922688	4.23887084173242	0.811179262891988	5.22556608094263	1.7362309804012e-07	1.65460221042712e-06	ENSG00000204709
2.34733804916398	4.22928556048201	0.865913961894104	4.88418682062921	1.03856570091775e-06	8.80131663258049e-06	ENSG00000241135
968.993267579323	4.20818469628083	1.30641405340692	3.22117225033408	0.00127667392223068	0.00574306507684219	ENSG00000164509
411.878549142607	4.20813828173291	0.311747312869037	13.4985551054316	1.59473094592732e-41	2.17223617914579e-39	ENSG00000119508
10.3394206815807	4.20729588175896	0.949503625615163	4.4310477266826	9.37763287117895e-06	6.7968710473192e-05	ENSG00000073754
7588.93953099872	4.20619234916318	0.16704110893071	25.1805820500626	6.53793502119294e-140	1.66978860441268e-136	ENSG00000128335
36931.3571345043	4.19900647721398	1.29429955844942	3.24423078861622	0.00117768283250894	0.00535196077264738	ENSG00000162654
11.5328731941663	4.19082828220322	0.623202232885894	6.72466827147994	1.75992928752495e-11	2.85387898434204e-10	ENSG00000081985
100248.179250861	4.18105543297305	1.12481780528305	3.71709570504259	0.00020152611746033	0.00111860408365918	ENSG00000117228
1.69824509207481	4.17793125522384	1.18026540136739	3.53982354340263	0.000400394647502764	0.00207372964202192	ENSG00000214943
47.7305443098373	4.16952496831933	0.468714052435746	8.89566879134889	5.80685248744361e-19	1.96433129177894e-17	ENSG00000125726
11826.4859158071	4.16518418314481	0.249234883291293	16.7118828959298	1.07390376219963e-62	3.7831037360798e-60	ENSG00000141574
1.74071262194309	4.16301031352767	1.01296660740473	4.10972117254044	3.9613714340903e-05	0.000255246739644696	ENSG00000151365
14529.7472200725	4.16078933665049	0.19081536563863	21.8053159541159	2.06575434989591e-105	2.81383285847155e-102	ENSG00000136689
