effect_allele	p_nominal	beta	OR	log_OR	se	z_score	trait	PMID	used_file	snp_id	chr	pos	MAF
NA	0.2501	NA	0.9605	-0.0403012967735257	0.035	-1.15146562210073	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs62227166	21	44032647	0.104651162790698
NA	0.8385	NA	0.99422	-0.00579676884717745	0.0284	-0.204111579125967	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2238710	21	44033735	0.13953488372093
NA	0.8239	NA	1.00632	0.00630011254847996	0.0283	0.22261881796749	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2238711	21	44034075	0.13953488372093
NA	0.8261	NA	1.00622	0.00620073564160356	0.0283	0.219107266487758	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2238712	21	44034897	0.13953488372093
NA	0.3567	NA	0.9687	-0.0318003125497978	0.0346	-0.919084177739822	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs56273547	21	44035013	0.0813953488372093
NA	0.3506	NA	0.96822	-0.0322959448008212	0.0346	-0.933408809272289	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs55956418	21	44035566	0.0813953488372093
NA	0.2821	NA	1.03811	0.0374017521540008	0.0347	1.0778602926225	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs13047214	21	44035718	0.104651162790698
NA	0.6703	NA	0.98797	-0.0121029460677457	0.0283	-0.427665938789602	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2247400	21	44036577	0.13953488372093
NA	0.02041	NA	1.06737	0.0651976788453886	0.0281	2.32020209414194	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2283640	21	44036606	0.215116279069767
NA	0.9771	NA	0.9992	-0.000800320170769155	0.0276	-0.0289971076365636	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs729882	21	44037419	0.13953488372093
NA	0.2687	NA	1.03904	0.038297209932344	0.0347	1.10366599228657	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs28385580	21	44038722	0.104651162790698
NA	0.6797	NA	0.98837	-0.0116981574124923	0.0283	-0.413362452738246	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs9306171	21	44038897	0.13953488372093
NA	0.2805	NA	0.96319	-0.0375045865412751	0.0348	-1.07771800405963	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs7276709	21	44041563	0.104651162790698
NA	0.8579	NA	0.99491	-0.00510299817590334	0.0284	-0.179683034362794	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs9982663	21	44045017	0.13953488372093
NA	0.6417	NA	1.01654	0.0164047040252769	0.0352	0.466042727990822	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs148297317	21	44045180	0.0930232558139535
NA	0.278	NA	0.96291	-0.0377953294954024	0.0348	-1.0860726866495	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs7275722	21	44045798	0.104651162790698
NA	0.8242	NA	0.99372	-0.00629980214852798	0.0284	-0.221824019314365	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs7279727	21	44045979	0.13953488372093
NA	0.8334	NA	0.99372	-0.00629980214852798	0.0301	-0.20929575244279	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs8130300	21	44047565	0.226744186046512
NA	0.3769	NA	1.03894	0.0382009626151637	0.0432	0.884281542017679	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs9974857	21	44047567	0.0523255813953488
NA	0.5472	NA	0.98432	-0.0158042315449673	0.0263	-0.600921351519669	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs7281778	21	44049768	0.162790697674419
NA	0.4261	NA	0.97932	-0.0208968257129853	0.0263	-0.794556110759896	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2838473	21	44050890	0.162790697674419
NA	0.4264	NA	1.02112	0.0209000641077417	0.0263	0.794679243640367	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs9978130	21	44051114	0.162790697674419
NA	0.9233	NA	1.00361	0.00360349958962357	0.0369	0.0976558154369531	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs28413183	21	44051803	0.156976744186047
NA	0.9134	NA	1.0031	0.00309520490730252	0.0286	0.10822394780778	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2255016	21	44053792	0.127906976744186
NA	0.8823	NA	0.99581	-0.00419880264733305	0.0284	-0.147845163638488	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs10561781	21	44053922	0.13953488372093
NA	0.2609	NA	0.97025	-0.0302015087331214	0.0269	-1.12273266665879	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs9306172	21	44055608	0.162790697674419
NA	0.5344	NA	0.98383	-0.0163021610829842	0.0263	-0.619854033573543	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs8133422	21	44056380	0.162790697674419
NA	0.3359	NA	0.96744	-0.0331018715051171	0.0344	-0.9622637065441	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs56384053	21	44056426	0.0813953488372093
NA	0.4004	NA	1.02235	0.0221038989069263	0.0263	0.840452429921153	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs9974315	21	44056665	0.162790697674419
NA	0.5779	NA	0.98699	-0.0130953713122409	0.0235	-0.557249843074083	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs6518345	21	44057219	0.244186046511628
NA	0.4497	NA	1.02102	0.0208021276292633	0.0276	0.753700276422583	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs13047030	21	44057275	0.151162790697674
NA	0.5162	NA	1.02388	0.0235993322503244	0.0363	0.650119345738964	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs56340987	21	44057565	0.0813953488372093
NA	0.4247	NA	1.02122	0.0209979909956055	0.0263	0.79840269945268	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2838474	21	44057985	0.162790697674419
NA	0.4146	NA	1.02163	0.0213993910058902	0.0263	0.813665057258181	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs56384549	21	44058792	0.162790697674419
NA	0.2869	NA	1.03759	0.0369007163483657	0.0346	1.0664946921493	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs73228905	21	44058954	0.0813953488372093
NA	0.5331	NA	1.01674	0.0166014304974254	0.0266	0.624113928474639	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs71326023	21	44059023	0.162790697674419
NA	0.2667	NA	1.03904	0.038297209932344	0.0345	1.11006405600997	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2838475	21	44059174	0.0813953488372093
NA	0.9722	NA	1.001	0.000999500333083423	0.0275	0.036345466657579	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2838476	21	44059831	0.13953488372093
NA	0.4482	NA	0.97981	-0.0203966036652218	0.027	-0.755429765378587	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs202218006	21	44060901	0.156976744186047
NA	0.3424	NA	1.02675	0.026398473854531	0.0279	0.946181858585339	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs201418270	21	44060917	0.145348837209302
NA	0.2187	NA	0.95993	-0.0408949138454712	0.0333	-1.22807549085499	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs8131405	21	44060919	0.127906976744186
NA	0.3094	NA	1.03666	0.0360040066341877	0.0354	1.01706233429909	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs150755395	21	44060961	0.0813953488372093
NA	0.5473	NA	0.98423	-0.015895669405385	0.0263	-0.60439807625038	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs28859288	21	44060980	0.162790697674419
NA	0.3817	NA	0.97726	-0.023002541565316	0.0263	-0.874621352293384	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs9975978	21	44061456	0.162790697674419
NA	0.8516	NA	0.99471	-0.00530404159190601	0.0284	-0.186762027884015	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2838477	21	44062075	0.13953488372093
NA	0.9364	NA	0.9978	-0.00220242355520004	0.0276	-0.0797979548985522	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2838478	21	44062919	0.13953488372093
NA	0.8512	NA	0.99471	-0.00530404159190601	0.0284	-0.186762027884015	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2020948	21	44063352	0.13953488372093
NA	0.9361	NA	1.0022	0.0021975835434872	0.0276	0.0796225921553334	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2838480	21	44064533	0.13953488372093
NA	0.2578	NA	1.04039	0.0395956428583544	0.035	1.13130408166727	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2276532	21	44065707	0.104651162790698
NA	0.9643	NA	0.9987	-0.00130084573304807	0.0292	-0.0445495114057558	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2299816	21	44066335	0.127906976744186
NA	0.2306	NA	1.04248	0.0416024898545136	0.0347	1.19891901598022	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2299817	21	44066389	0.104651162790698
NA	0.8531	NA	0.99471	-0.00530404159190601	0.0284	-0.186762027884015	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2245380	21	44066608	0.13953488372093
NA	0.8439	NA	1.00562	0.00560426671983176	0.0284	0.197333335205344	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs9981257	21	44067021	0.13953488372093
NA	0.8531	NA	0.99471	-0.00530404159190601	0.0284	-0.186762027884015	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2838481	21	44067300	0.13953488372093
NA	0.2637	NA	1.03045	0.0299956000353805	0.0269	1.11507806822976	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2838482	21	44067413	0.162790697674419
NA	0.3943	NA	0.9719	-0.0285023604727122	0.0335	-0.850816730528721	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs3788100	21	44067852	0.0930232558139535
NA	0.7576	NA	1.00854	0.00850374049122079	0.0277	0.306994241560317	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs3788101	21	44068044	0.13953488372093
NA	0.9505	NA	0.9982	-0.00180162194662821	0.0292	-0.0616993817338428	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs3788102	21	44068068	0.127906976744186
NA	0.8579	NA	0.99491	-0.00510299817590334	0.0284	-0.179683034362794	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2838483	21	44068309	0.13953488372093
NA	0.8584	NA	0.99491	-0.00510299817590334	0.0284	-0.179683034362794	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs13050630	21	44068398	0.13953488372093
NA	0.6897	NA	0.98876	-0.0113036461713921	0.0283	-0.3994221261976	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2156428	21	44069441	0.13953488372093
NA	0.9991	NA	1	0	0.0292	0	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs59675192	21	44069918	0.127906976744186
NA	0.8683	NA	0.99531	-0.00470103255864902	0.0284	-0.165529315445388	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs35610725	21	44069997	0.13953488372093
NA	0.2646	NA	1.03035	0.0298985503458634	0.0268	1.11561755021878	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs7281768	21	44070301	0.162790697674419
NA	0.404	NA	0.97707	-0.0231969816042026	0.0278	-0.834423798712324	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs35985715	21	44070803	0.151162790697674
NA	0.401	NA	1.02224	0.0219962978718961	0.0263	0.836361135813541	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2255716	21	44071484	0.162790697674419
NA	0.2244	NA	0.96889	-0.0316041926269978	0.026	-1.21554587026915	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2255828	21	44072034	0.162790697674419
NA	0.5516	NA	1.02173	0.021497269010823	0.0361	0.595492216366289	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs77512084	21	44072052	0.0872093023255814
NA	0.3708	NA	1.02429	0.0239996896478807	0.0269	0.89218177129668	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2299818	21	44072497	0.162790697674419
NA	0.3812	NA	1.02378	0.0235016597850914	0.0268	0.876927603921321	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2255922	21	44072914	0.162790697674419
NA	0.6207	NA	0.98679	-0.0132980281439898	0.0269	-0.494350488624155	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2255955	21	44073679	0.151162790697674
NA	0.2842	NA	0.97093	-0.0295009039176847	0.0276	-1.0688733303509	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs3216367	21	44073983	0.151162790697674
NA	0.4952	NA	0.98138	-0.0187955345843259	0.0275	-0.683473984884579	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2277805	21	44074302	0.151162790697674
NA	0.8704	NA	0.99541	-0.00460056639556823	0.0283	-0.162564183588983	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs9975708	21	44077175	0.13953488372093
NA	0.6822	NA	0.98847	-0.0115969858456632	0.0283	-0.40978748571248	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2838485	21	44078255	0.13953488372093
NA	0.8549	NA	1.00521	0.00519647490681749	0.0284	0.182974468549912	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2245372	21	44078370	0.13953488372093
NA	0.6824	NA	0.98847	-0.0115969858456632	0.0283	-0.40978748571248	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2245386	21	44078690	0.13953488372093
NA	0.8706	NA	0.99541	-0.00460056639556823	0.0283	-0.162564183588983	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2299820	21	44079219	0.13953488372093
NA	0.6909	NA	1.01126	0.0111970780932162	0.0283	0.395656469724953	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2245462	21	44079290	0.13953488372093
NA	0.8202	NA	1.00652	0.00649883673982966	0.0284	0.228832279571467	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs9306174	21	44080563	0.13953488372093
NA	0.5529	NA	1.02183	0.0215951374365897	0.0364	0.593273006499716	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs55794203	21	44080630	0.0872093023255814
NA	0.563	NA	1.01704	0.0168964476597299	0.0293	0.576670568591465	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs68122014	21	44080878	0.13953488372093
NA	0.9318	NA	0.9976	-0.00240288461631031	0.0276	-0.0870610368228375	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2245759	21	44082039	0.13953488372093
NA	0.8541	NA	0.99481	-0.0052035148315978	0.0284	-0.183222353225274	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs2071152	21	44083240	0.13953488372093
NA	0.9282	NA	1.0025	0.00249688019858715	0.0276	0.0904666738618531	IBD	26192919	/nfs/team151_data03/PublicData/GWAS_summary_stats/IBD_Genetics/iibdgc-trans-ancestry-summary-stats/EUR.UC.gwas.assoc.gz	rs915878	21	44083913	0.13953488372093
